NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
BG3.1,198,Sbend,1043.0544409230563,20.573712326297684,2.981486585396098e-13,1.4210854715202004e-14,3.994428009504735e-15,0.0,75.01522231109799,282.193237825304,-0.05014817681629951,75.01547085089358,282.1893823438662,-0.050148366774994624,0.0
QG3.1,200,Quadrupole,1045.1544409230562,1.8,3.2043421710974996e-13,1.4210854715201859e-14,1.9614046654271265e-14,0.0,83.43759974431929,277.1975319998535,-0.06323061659556788,83.43787867809655,277.1935829689811,-0.06323081615319427,0.0
BG4.1,202,Sbend,1057.9288119025518,12.474370979495763,5.709913254810319e-13,1.4210854715202004e-14,1.98275186758489e-14,0.0,236.9474872442491,90.65339303459272,-0.1644823153704906,236.9482897650116,90.65156399961923,-0.16448266383803398,0.0
QG4.1,204,Quadrupole,1061.128811902552,2.9,5.942593885469084e-13,1.42108547152018e-14,-8.018835102995032e-15,0.0,252.55661471477455,69.96557338447165,-0.17808188982954112,252.55746939791828,69.96396296749509,-0.17808225111602877,0.0
BG5.1,206,Sbend,1087.9627040356218,26.533892133069628,3.7908283283261124e-13,2.1316282072803006e-14,-7.902885153348417e-15,0.0,85.40417481945339,32.20388500003321,-0.1711185621175376,85.40443986025387,32.20261148142978,-0.17111878115078769,0.0
QG5.1,208,Quadrupole,1090.0627040356214,1.8,3.773906991284068e-13,2.1316282072802977e-14,8.662027710845869e-15,0.0,82.92913300066579,28.821668994593644,-0.1774545560024715,82.92938431556512,28.820576246439618,-0.17745477248820457,0.0
BG6.1,210,Sbend,1105.134471947314,14.771767911692594,5.079426462772929e-13,2.1316282072803006e-14,8.74867010095634e-15,0.0,137.62632352046603,9.238489847262024,-0.29823414571995593,137.62666382793367,9.238832807810459,-0.29823442252777344,0.0
QG6.1,212,Quadrupole,1108.3344719473141,2.9,4.905062205983775e-13,2.1316282072802804e-14,-2.2378418224287648e-14,0.0,126.88405767640788,13.645289416337837,-0.298816577099351,126.88435577087637,13.645833762129392,-0.29881683908703877,0.0
BG7.1,214,Sbend,1139.1365784722275,30.50210652491335,-1.9879584089999014e-13,2.1316282072803006e-14,-2.2354522287907908e-14,0.0,34.503998724654956,288.0266678844174,-0.014849360059424322,34.50410290127822,288.0307679730155,-0.014849254979237132,0.0
QG7.1,216,Quadrupole,1141.2365784722274,1.8,-2.5832329698229557e-13,2.131628207280214e-14,-3.6891553685703937e-14,0.0,53.693412867693574,286.60431289644777,0.0024081268645887873,53.69356635213219,286.6082155644669,0.0024082504871068156,0.0
