EL. NUMBER,S,BETX_PYAT,BETY_PYAT,DX_PYAT,DY_PYAT
223,1212.9821180597144,21.520110662590984,76.14967910108375,0.08269997731774066,-0.002253819304711447
224,1214.3821180597145,19.50073353340489,82.33821276701089,0.07954399293756227,-0.0022538217053061503
225,1214.4821180597144,19.367632303161905,82.79139658240815,0.07931856535307348,-0.0022538217053061503
226,1215.8821180597145,17.66017483876535,89.29201140973082,0.07616257685220196,-0.0022538251743976488
227,1216.1821180597144,17.332167062793506,90.72289612268858,0.07548629305779499,-0.0022538251743976488
228,1219.0821180597145,17.33267977372579,90.72349847122364,0.0745997145359444,0.0016347703379220016
229,1219.3824369230751,17.661155655261407,89.29121739628125,0.07509076901278465,0.0016347703379220016
230,1243.8142284611017,89.265293856687,17.66227247573774,0.14278462584564203,0.0039054414079893133
231,1244.1145473244624,90.69714635476028,17.33360441172901,0.143957750632252,0.0039054414079893133
232,1247.0145473244625,90.69642725950992,17.331359842407522,0.14418337319125218,-0.003751853665686328
233,1247.314866187823,89.26443463261764,17.6595360051079,0.1430563843527781,-0.003751853665686328
234,1271.7466577258497,17.65694214920829,89.2248330332966,0.07911725397732554,-0.0014812106882006325
235,1272.0469765892103,17.32851611834339,90.65603344748284,0.0786723222076339,-0.0014812106882006325
236,1274.9469765892104,17.32800393397806,90.6554310472208,0.08032955509054361,0.0026383448055168172
237,1275.2472954525708,17.65631784806463,89.22411324455354,0.08112206963148728,0.0026383448055168172
238,1297.9790869905974,81.39787109840648,19.766022236752907,0.1651281674949398,0.004751020376927376
239,1299.9794058539583,90.68171226872984,17.327894081157968,0.17463380410424315,0.004751020376927376
240,1302.8794058539584,90.68243850796078,17.33013866044558,0.1749454212956867,-0.0045388883360421425
241,1303.1797247173188,89.25082251078547,17.658765410967792,0.1735820082099706,-0.0045388883360421425
242,1324.4115162553453,21.99167619307018,74.86153342725835,0.09814529416922083,-0.0025656566823007644
243,1324.7118351187062,21.520559172847236,76.15114327770935,0.09737460598285747,-0.0025656566823007644
244,1326.1118351187063,19.50114026215791,82.33980793997009,0.09378188155795025,-0.0025656539474299533
245,1326.2118351187062,19.368036381970775,82.7930008543458,0.09352525852860671,-0.0025656539474299533
246,1327.6118351187063,17.660546723983607,89.2937365182218,0.08993253855161909,-0.0025656503423438035
247,1327.9118351187062,17.33253318916911,90.72464546212103,0.08916267054535444,-0.0025656503423438035
248,1330.8118351187063,17.333055426790683,90.72521596357133,0.08840239162684885,0.0020348134958962376
249,1331.1121539820667,17.661539161177558,89.29290442610863,0.08901361938146789,0.0020348134958962376
250,1352.3439455200933,74.8419235054038,21.996799461228374,0.15317972581057093,0.004008077168515174
251,1352.6442643834541,76.13104099934611,21.52532991824622,0.15438369952980396,0.004008077168515174
252,1354.0442643834542,82.3173292970703,19.504333452739505,0.15999625858824681,0.004008048977839639
253,1354.1442643834541,82.77034715262423,19.371121048441754,0.160397154235508,0.004008048977839639
254,1355.5442643834542,89.26855586349738,17.66216967607168,0.16600967213020362,0.004008018361062352
255,1355.8442643834542,90.69890511137983,17.333856731634384,0.1672123498848695,0.004008018361062352
256,1358.7442643834543,90.69801664960201,17.331653960930584,0.16598081786684923,-0.004846359195436467
257,1359.044583246815,89.26598109581252,17.6598402352903,0.1645250347175607,-0.004846359195436467
258,1383.4763747848415,17.65675486088678,89.22712879958077,0.0738379899860784,-0.0025757235413126087
259,1383.7766936482021,17.328329114621965,90.65836806277264,0.07306427285691736,-0.0025757235413126087
260,1386.6766936482022,17.327818410585863,90.65778318543883,0.0710332267478217,0.0011576065330974603
261,1386.9770125115629,17.656132232950984,89.22642994841891,0.07138095871019252,0.0011576065330974603
262,1411.4088040495894,89.25158534782882,17.656446553142015,0.12741579104560194,0.003428277166396844
263,1411.70912291295,90.68338638063072,17.32830018097041,0.1284456122880363,0.003428277166396844
264,1414.6091229129502,90.68427479359175,17.33050296031592,0.12848791943464302,-0.0033994833620536787
265,1414.9094417763108,89.25264688412078,17.659132075438897,0.12746674923370452,-0.0033994833620536787
266,1439.3412333143374,17.661743619407137,89.2933930603763,0.07213703322558322,-0.0011288361944400737
267,1439.641552177698,17.333360706355585,90.7258359476943,0.07179794173209697,-0.0011288361944400737
268,1442.5415521776981,17.333871474931215,90.72642087208371,0.07397350324282384,0.0026478242365598997
269,1442.8418710410585,17.662366323796775,89.2940919677354,0.074768890165507,0.0026478242365598997
270,1464.073662579085,74.84350837309358,21.997209959675633,0.1519550127808146,0.004621092059780572
271,1464.373981442446,76.13263619487596,21.525735801568004,0.15334315950188204,0.004621092059780572
272,1465.773981442446,82.31901262987667,19.50471009844998,0.15981431902207738,0.0046211204016969746
273,1465.873981442446,82.77203985074378,19.371495075803008,0.16027654614269707,0.0046211204016969746
274,1467.273981442446,89.27042880310036,17.6625006218584,0.16674774747248702,0.004621151796677358
275,1467.573981442446,90.70082810000883,17.33417729743845,0.16813443825517924,0.004621151796677358
276,1470.473981442446,90.70012663537351,17.331934317379538,0.16856760080538788,-0.004326294228887274
277,1470.7743003058065,89.26807741841446,17.66012217099436,0.16726801044652262,-0.004326294228887274
278,1492.006091843833,21.98947496534668,74.8094212096607,0.09634399934130743,-0.0023530608821393005
279,1492.306410707194,21.51824076674728,76.09795734500342,0.09563715172677952,-0.0023530608821393005
280,1493.706410707194,19.498333907924145,82.28149931704344,0.09234203391726457,-0.0023530579473069707
281,1493.806410707194,19.36519884125183,82.7343189555543,0.09210666850431358,-0.0023530579473069707
282,1495.206410707194,17.657323698364138,89.22972659581401,0.08881155463538037,-0.0023530552525818284
283,1495.506410707194,17.32923996592438,90.65946909670292,0.08810545920514866,-0.0023530552525818284
284,1498.406410707194,17.328725486834557,90.65887028297752,0.08789593337794044,0.0022067648264571353
285,1498.7067295705544,17.657052496501098,89.22749856158646,0.08855883401920603,0.0022067648264571353
286,1521.438521108581,81.40095463597501,19.76678435314867,0.1627550528931473,0.0043194378381199924
287,1523.438839971942,90.6851315852938,17.328563138946055,0.17139752804794076,0.0043194378381199924
288,1526.338839971942,90.68583663386593,17.330808276423117,0.170732443829993,-0.004772164898972563
289,1526.6391588353026,89.25416476308713,17.659447698910963,0.16929890334007427,-0.004772164898972563
290,1551.0709503733292,17.661514100225524,89.29569968076372,0.08042222253558727,-0.0025015300615581814
291,1551.3712692366898,17.333132176477882,90.72818121039005,0.07967076777099533,-0.0025015300615581814
292,1554.27126923669,17.333646565332845,90.72878007729182,0.07836937649387163,0.0015929119691297773
293,1554.5715881000506,17.662141218261098,89.296415247648,0.07884788153332195,0.0015929119691297773
294,1579.0033796380771,89.27050260234164,17.663289225135074,0.1455224388118921,0.0038635821356445676
295,1579.3036985014378,90.70244014363773,17.334602127156117,0.1466830534977897,0.0038635821356445676
296,1582.2036985014379,90.70173486256652,17.332356981604153,0.14658615986695095,-0.0039295373614370065
297,1582.5040173647983,89.26965988554973,17.66055205199121,0.14540573206359578,-0.0039295373614370065
