NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
B1.406,5690,Sbend,31946.793066983522,24.431791538027,1.0556871418709868e-09,-2.341451477150258e-09,-2.1203032287377086e-11,0.002545457307505042,17.657538015435264,89.11887320687893,0.08294422098456201,17.610641246764033,89.0138961915166,0.08273902632452718,-8.216902839023286e-12
QD1.108,5692,Quadrupole,31949.993066983527,2.9,1.0673198536727247e-09,-2.3413043347179522e-09,3.379014906914144e-11,0.002545457307505042,17.337871738652883,90.39587474751308,0.08385698627530705,17.283627467994304,90.4408058743941,0.08365006620422692,-8.30332677763949e-12
SD96.3,5694,Sextupole,31951.693066983527,1.4,1.1246172590687011e-09,-2.3412261653685288e-09,3.379014918514932e-11,0.002545457307505042,19.378483933349607,82.41528190768956,0.08835810376400935,19.313903826106113,82.53445488035133,0.08814032805264876,-8.74697541885333e-12
SD96.4,5696,Sextupole,31953.193066983527,1.4,1.1751737934317318e-09,-2.341157192413155e-09,3.379014931205043e-11,0.002545457307505042,21.535714626353414,75.73542611849177,0.09232967804862173,21.460895016961192,75.91381435842509,0.09210232380102189,-9.138430102265566e-12
B1S.372,5698,Sbend,31974.724858521553,21.231791538027,2.167572114852856e-09,-2.3416042438384466e-09,5.897513411641778e-11,0.002540949941102729,89.35326765729563,17.233184374117055,0.17028712174995683,89.01618229576543,17.61156187903848,0.16987040386205948,-1.6831344322031528e-11
QF2.108,5700,Quadrupole,31977.924858521554,2.9,2.1873120623939666e-09,-2.3414573610114493e-09,-5.754700195834706e-11,0.002540949941102729,90.78235473939425,16.926976678408593,0.1718366405013786,90.44245413117619,17.284381367178348,0.17141607576932122,-1.698317419278768e-11
SF96.1,5702,Sextupole,31979.624858521554,1.4,2.089730110213791e-09,-2.341379329556161e-09,-5.75470015545384e-11,0.002540949941102729,82.8441507595886,18.94694131126051,0.16416984751431168,82.53557150269489,19.31463000956292,0.16376806174962838,-1.6224724851631926e-11
SF96.2,5704,Sextupole,31981.124858521554,1.4,2.0036283883177604e-09,-2.341310478272083e-09,-5.754700118270641e-11,0.002540949941102729,76.19676424086356,21.09242806255894,0.15740503026954727,75.9144971090773,21.46158207923355,0.15701981408444868,-1.555550484469308e-11
B1S.373,5706,Sbend,32002.65665005958,21.231791538027,1.0343615720886934e-09,-2.3414266081545065e-09,-3.236219461034859e-11,0.0025364426557585337,17.65108986432886,89.41024092693034,0.08124678986054786,17.609785165870086,89.01470673019118,0.08104725941607366,-8.022943678224863e-12
QD1.109,5708,Quadrupole,32005.85665005958,2.9,1.0076485073946504e-09,-2.3412799848868767e-09,2.0439364290426884e-11,0.0025364426557585337,17.31482094401921,90.99417388052562,0.07914499475091646,17.28251206586568,90.4406762866682,0.07895016747330812,-7.81435516770516e-12
B1L.159,5710,Sbend,32030.588441597607,22.731791538027,1.8175464223946225e-09,-2.3411566019149177e-09,4.740114613365159e-11,0.0025316170253207454,89.12327714543862,18.0858222719499,0.1427334242753928,89.01312119379847,17.609040706040666,0.1423779231029395,-1.4099847259532988e-11
QF2.109,5712,Quadrupole,32033.788441597608,2.9,1.8277505050942288e-09,-2.341010256527738e-09,-5.0118237928074224e-11,0.0025316170253207454,90.55430749068286,17.735897722719095,0.1435343664323509,90.4397679929248,17.281928859347783,0.14317649528264784,-1.4181507344920453e-11
B1.407,5714,Sbend,32058.520233135634,24.431791538027,9.444450013718075e-10,-2.3408261995427893e-09,-2.1141974677274072e-11,0.002526430612138896,17.657523726430746,89.11883014590883,0.07417508742981513,17.610964395888928,89.01561405982532,0.07398797462556868,-7.376852709413406e-12
QD1.110,5716,Quadrupole,32061.72023313564,2.9,9.47703223998203e-10,-2.3406801528097843e-09,2.7852786454329066e-11,0.002526430612138896,17.337859738642248,90.39584417218595,0.07443405739008213,17.283946400194466,90.44256446282164,0.07424574742659729,-7.416392074297742e-12
B1.408,5718,Sbend,32086.45202467367,24.431791538027,1.9878911190762683e-09,-2.34070540727771e-09,5.682851658710874e-11,0.002521244306279412,89.35327574294254,17.23314462333372,0.15616162841887124,89.01793821727685,17.611871009631066,0.15576403391984628,-1.5667355352530846e-11
QF2.110,5720,Quadrupole,32089.65202467367,2.9,2.0144894515230235e-09,-2.340559659223318e-09,-5.028065523285053e-11,0.002521244306279412,90.78237899680315,16.926945032110066,0.1582532582788243,90.44424954230985,17.284687175858853,0.1578503202328664,-1.5881801351824485e-11
SF96.3,5722,Sextupole,32091.35202467367,1.4,1.9292273045787424e-09,-2.3404822306368732e-09,-5.028065488940363e-11,0.002521244306279412,82.84417899533896,18.94691250141333,0.15155644426729437,82.53721582016372,19.314975136892333,0.15117059079560435,-1.521221860811521e-11
SF96.4,5724,Sextupole,32092.85202467367,1.4,1.8539959989762324e-09,-2.340413911295892e-09,-5.0280654571751804e-11,0.002521244306279412,76.1967955691983,21.09240263993174,0.14564749081015999,75.91601469295635,21.461969527594455,0.1452767118797286,-1.462141030481005e-11
B1S.374,5726,Sbend,32114.383816211695,21.231791538027,1.0407621396646416e-09,-2.3403963211876544e-09,-2.5096834029044735e-11,0.0025167373752982,17.65112323006501,89.41035537274449,0.08177478875766772,17.61016381455089,89.01648976573,0.08156864820772092,-8.214397146158719e-12
QD1.111,5728,Quadrupole,32117.583816211696,2.9,1.038435906675788e-09,-2.340250832728793e-09,2.8726322809769185e-11,0.0025167373752982,17.3148525086199,90.99430369012589,0.08159503111897673,17.28288328585155,90.44250107388524,0.08138992407064419,-8.192922463558752e-12
SD97.1,5730,Sextupole,32119.283816211697,1.4,1.0871480598461307e-09,-2.340173542029878e-09,2.8726322943763532e-11,0.0025167373752982,19.344787898179554,83.11717269341592,0.08542414534350314,19.312991561437865,82.53551562882804,0.08520969313138287,-8.57563417042983e-12
SD97.2,5732,Sextupole,32120.783816211697,1.4,1.130129371685623e-09,-2.3401053443543644e-09,2.8726323088765696e-11,0.0025167373752982,21.492162654511173,76.51806598404265,0.08880277557597034,21.459850133898527,75.91436102699167,0.08858007759646794,-8.913320970596384e-12
B1S.375,5734,Sbend,32142.315607749722,21.231791538027,2.013779334258947e-09,-2.3403536886235088e-09,5.390970041241906e-11,0.002512230525361403,89.12327309688936,18.08590010025941,0.15824882756395597,89.01485471129203,17.60945379616357,0.15785644370237958,-1.583440323305041e-11
QF2.111,5736,Quadrupole,32145.515607749723,2.9,2.0293952381380685e-09,-2.340208459720768e-09,-5.4262309303094057e-11,0.002512230525361403,90.55428659902947,17.735964418010795,0.15947577732834878,90.44151444551689,17.282330028637134,0.15908064793930995,-1.594986194900893e-11
B1.409,5738,Sbend,32170.24739928775,24.431791538027,1.043823829455226e-09,-2.3403607940508664e-09,-2.528744332151437e-11,0.0025070445133355667,17.657482473726382,89.11870824922781,0.08201767664468422,17.611264781480457,89.01728894407178,0.08181779997886884,-8.139595470075048e-12
QD1.112,5740,Quadrupole,32173.447399287754,2.9,1.0411058374565855e-09,-2.3402158637786555e-09,2.8682616503286042e-11,0.0025070445133355667,17.337819983463472,90.39569484437854,0.0818013762742891,17.284240938608914,90.4442411289592,0.08160265036290532,-8.103851049311566e-12
B1L.160,5742,Sbend,32198.17919082578,22.731791538027,2.0543676690354395e-09,-2.340399873901333e-09,5.564270566378295e-11,0.002502219448892413,89.35328972211765,17.2331121242935,0.16138978356900985,89.01963471915153,17.612175925995846,0.1610017945459978,-1.588819812612394e-11
QF2.112,5744,Quadrupole,32201.37919082578,2.9,2.0723018644746604e-09,-2.3402552215430225e-09,-5.476699100961346e-11,0.002502219448892413,90.78240200100568,16.92692041259979,0.16279721053236787,90.44598413094108,17.284988002423518,0.16240580237768049,-1.602361314688814e-11
B1L.161,5746,Sbend,32226.110982363807,22.731791538027,1.026859521024992e-09,-2.3402648707815388e-09,-2.7807091063254776e-11,0.0024973944773401873,17.651144171714492,89.4104498400339,0.08065656630567401,17.61052497872476,89.0182283328742,0.08046182652244799,-7.936544664196611e-12
QD1.113,5748,Quadrupole,32229.310982363808,2.9,1.0145459955521826e-09,-2.3401204963096935e-09,2.501210776484445e-11,0.0024973944773401873,17.31487226501329,90.99441257000882,0.07968684935833767,17.283237793182444,90.44427867243613,0.07949394780131223,-7.84414542231632e-12
SD97.3,5750,Sextupole,32231.01098236381,1.4,1.056960652707871e-09,-2.3400437974251874e-09,2.5012107891986886e-11,0.0024973944773401873,19.34480858956226,83.11727764192418,0.08301696126738826,19.31338654961542,82.53714356908755,0.08281571580281412,-8.173526199145643e-12
SD97.4,5752,Sextupole,32232.51098236381,1.4,1.0943853504048945e-09,-2.3399761219388585e-09,2.501210802844645e-11,0.0024973944773401873,21.492183861547396,76.51816732927259,0.08595529533725878,21.460287422916874,75.91586342129885,0.08574668756859276,-8.464156296335445e-12
B1S.376,5754,Sbend,32254.042773901834,21.231791538027,1.8982663323174886e-09,-2.3400765769565623e-09,5.019411193281888e-11,0.0024928879752183276,89.12326979103945,18.08593564773799,0.14908113462467223,89.01657926460366,17.609826159624433,0.14871588606799419,-1.47097459741812e-11
QF2.113,5756,Quadrupole,32257.242773901835,2.9,1.911059464877054e-09,-2.3399324620532674e-09,-5.171472986824036e-11,0.0024928879752183276,90.55427603078964,17.73599229289541,0.15008573162736016,90.44325919801832,17.282693993025035,0.14971764214557928,-1.481232138915852e-11
SF97.1,5758,Sextupole,32258.942773901836,1.4,1.8233630396449374e-09,-2.3398559010561837e-09,-5.171473237117401e-11,0.0024928879752183276,82.63936379202308,19.787777240020585,0.14319839815200253,82.53652163563025,19.312901720797313,0.14284703255125172,-1.4134475620119525e-11
SF97.2,5760,Sextupole,32260.442773901836,1.4,1.7459838370972993e-09,-2.3397883472352275e-09,-5.171473467020716e-11,0.0024928879752183276,76.01164848782518,21.948165277111144,0.1371213386041783,75.91556592201262,21.459872512146312,0.13678472997265104,-1.3536376412373142e-11
B1S.377,5762,Sbend,32281.97456543986,21.231791538027,9.01908440292809e-10,-2.3395259063363483e-09,-2.6532533218737883e-11,0.002488381554127388,17.657477496003377,89.11862253487398,0.0708355936951062,17.611594089223587,89.01893007090138,0.07065961286319415,-7.024680289497917e-12
QD1.114,5764,Quadrupole,32285.174565439862,2.9,8.841556179538755e-10,-2.339382050980341e-09,1.9662427584779304e-11,0.002488381554127388,17.337814506312196,90.39559193445427,0.06944317029112414,17.284562952719686,90.44589605844408,0.06927003865305141,-6.8954741452304e-12
B1.410,5766,Sbend,32309.906356977892,24.431791538027,1.7222934710348081e-09,-2.339032079134995e-09,4.863572939460539e-11,0.0024831960355655267,89.35325843398348,17.233036162803796,0.13529432403026145,89.02130073841761,17.612433688282646,0.13495383714801923,-1.351643150431913e-11
QF2.114,5768,Quadrupole,32313.106356977893,2.9,1.7434856166057302e-09,-2.3388885224052216e-09,-4.410517146016483e-11,0.0024831960355655267,90.78237812506482,16.92685584114509,0.13696111693295004,90.4476807674547,17.285245382090917,0.13661640090398464,-1.3687895014046231e-11
B1.411,5770,Sbend,32337.83814851592,24.431791538027,1.0084444251878821e-09,-2.3386803604807938e-09,-1.513212142057086e-11,0.002478010624293637,17.651146713937912,89.41060283586395,0.079238511618395,17.61086485830075,89.02001032553042,0.07904161390738709,-7.954468992667739e-12
QD1.115,5772,Quadrupole,32341.038148515923,2.9,1.0363990749802709e-09,-2.338537102414388e-09,3.787391057407075e-11,0.002478010624293637,17.314877114795674,90.99459715330555,0.08143916048669879,17.283573870609526,90.44611690352475,0.08123742920369897,-8.18133743136361e-12
B1.412,5774,Sbend,32365.769940053953,24.431791538027,2.3238263362201916e-09,-2.339049842703389e-09,6.684645377712945e-11,0.0024728253203078333,89.12329181174933,18.085940245588443,0.18262888661909313,89.01837810546674,17.610183205142516,0.1821826767919328,-1.8372224626513577e-11
QF2.115,5776,Quadrupole,32368.969940053954,2.9,2.356212925433595e-09,-2.33890688330169e-09,-5.839492265006057e-11,0.0024728253203078333,90.55430835771317,17.735988940846937,0.18517465137292755,90.44509430988815,17.28304415144476,0.18472249613809338,-1.8626916083518605e-11
SF97.3,5778,Sextupole,32370.669940053955,1.4,2.2571864293848462e-09,-2.3388309361859355e-09,-5.839492647231334e-11,0.0024728253203078333,82.6393961382319,19.78776987124087,0.17739244029990742,82.53820014135003,19.31329266746058,0.17695948666612046,-1.7843339205769596e-11
SF97.4,5780,Sextupole,32372.169940053955,1.4,2.1698101035001523e-09,-2.3387639240249756e-09,-5.839493000951191e-11,0.0024728253203078333,76.01168055890895,21.948154139035765,0.1705257825525722,75.91711313802116,21.46030651919138,0.17010977243338074,-1.7151947843414907e-11
B1S.378,5782,Sbend,32393.70173159198,21.231791538027,1.1822241484382712e-09,-2.33919550396422e-09,-3.321402835779911e-11,0.0024683192599480284,17.657492792333034,89.11853076717891,0.09290560830124317,17.611968630450445,89.0207127207115,0.0926821342749178,-9.301075324698056e-12
QD1.116,5784,Quadrupole,32396.90173159198,2.9,1.164098548949373e-09,-2.3390528041441945e-09,2.7483064748560284e-11,0.0024683192599480284,17.337827393998204,90.39549894863222,0.09147855084392405,17.284929417242157,90.44770596245033,0.091259195668603,-9.142245668229032e-12
SD98.1,5786,Sextupole,32398.60173159198,1.4,1.21070472020944e-09,-2.338976994908505e-09,2.7483064892758645e-11,0.0024683192599480284,19.378436397162115,82.41492779356423,0.09513962420219343,19.315360113249135,82.54073855833462,0.09491182696187789,-9.499767923764088e-12
SD98.2,5788,Sextupole,32400.10173159198,1.4,1.2518278127318982e-09,-2.3389101044064256e-09,2.748306504707967e-11,0.0024683192599480284,21.535664877598396,75.73509099518262,0.09836998308452913,21.462515331867724,75.91958239500798,0.09813473692624201,-9.815228737456877e-12
B1S.379,5790,Sbend,32421.633523130007,21.231791538027,2.1087878526726556e-09,-2.3393766923618386e-09,5.266347102231351e-11,0.0024638132806052435,89.35324838162603,17.233107983482817,0.16568763300619604,89.02303415805764,17.6128467781089,0.1652951844919784,-1.6417226166845142e-11
QF2.116,5792,Quadrupole,32424.833523130008,2.9,2.113413104479735e-09,-2.339234252085353e-09,-6.026384146489337e-11,0.0024638132806052435,90.7823517822399,16.9269281862602,0.1660487288087488,90.44942708611396,17.285646558871424,0.1656554869191201,-1.6442877371855093e-11
B1.413,5794,Sbend,32449.565314668034,24.431791538027,9.7969207399351e-10,-2.339408666784948e-09,-3.1292122616758886e-11,0.0024586282703537633,17.65111386077652,89.41061325541791,0.07695413315089261,17.611165106759707,89.02168512339595,0.0767716698900802,-7.561679011896735e-12
QD1.117,5796,Quadrupole,32452.76531466804,2.9,9.522767123650636e-10,-2.3392665251252753e-09,1.8654890598608954e-11,0.0024586282703537633,17.31484616017435,90.99458076082642,0.0747961682256258,17.283868265053076,90.4477934664269,0.07461845788348345,-7.338608130607197e-12
B1.414,5798,Sbend,32477.49710620607,24.431791538027,1.7655589316933895e-09,-2.3390391845623526e-09,4.762601410044592e-11,0.0024534433673738506,89.12330557363799,18.08586465136552,0.13864824415650728,89.02009516836675,17.610452741996422,0.13831505756443355,-1.3565338454857127e-11
QF2.117,5800,Quadrupole,32480.69710620607,2.9,1.7803774478335102e-09,-2.3388973415605002e-09,-4.723999079036686e-11,0.0024534433673738506,90.55433407306309,17.7359138793953,0.13981207620791133,90.44685375946116,17.283312918572744,0.13947570776872592,-1.3683637843279855e-11
B1.415,5802,Sbend,32505.428897744096,24.431791538027,9.679511324411916e-10,-2.3386839131944726e-09,-1.826912027498484e-11,0.0024482585716616213,17.657513434074435,89.11849627039716,0.07602727331604796,17.612341697532063,89.02255195814843,0.0758418634327534,-7.529713343720074e-12
QD1.118,5804,Quadrupole,32508.6288977441,2.9,9.824650626033894e-10,-2.3385423688469674e-09,3.22578594711952e-11,0.0024482585716616213,17.337847409785994,90.39549553604577,0.07717219592811016,17.285296949520315,90.44960105602486,0.0769833733375677,-7.667778449080905e-12
SD98.3,5806,Sextupole,32510.3288977441,1.4,1.0371694931832853e-09,-2.338467173477181e-09,3.2257859575783285e-11,0.0024482585716616213,19.378457984251146,82.41493894018507,0.08147171033061937,19.31577037010855,82.54248151765624,0.08127203398413924,-8.107505374800663e-12
SD98.4,5808,Sextupole,32511.8288977441,1.4,1.0854381085724802e-09,-2.3384008246214875e-09,3.225785969055397e-11,0.0024482585716616213,21.53568758822051,75.73511386264255,0.0852653995362713,21.462970178197562,75.92119741283328,0.08505614631913667,-8.495499721013258e-12
B1S.380,5810,Sbend,32533.360689282126,21.231791538027,2.0449621163098897e-09,-2.338641280630327e-09,5.743727381272986e-11,0.0024437529529880934,89.3532602479902,17.233181847440175,0.1606694260948551,89.02484102990852,17.613275596616592,0.16027282074154656,-1.613866641914834e-11
QF2.118,5812,Quadrupole,32536.560689282127,2.9,2.0691706837876434e-09,-2.3384999958612487e-09,-5.2646261764885725e-11,0.0024437529529880934,90.78235671464437,16.92700159964816,0.16257350459709383,90.45125548393978,17.28606291584362,0.1621721346714459,-1.6335363155844734e-11
SF98.1,5814,Sextupole,32538.260689282128,1.4,1.9798902176731616e-09,-2.338424938371858e-09,-5.264626247738335e-11,0.0024437529529880934,82.84415775962147,18.946982917976914,0.15555990110975987,82.54360539562714,19.31650879485874,0.15517585381586782,-1.563358489328985e-11
SF98.2,5816,Sextupole,32539.760689282128,1.4,1.9011133347194844e-09,-2.3383587111753364e-09,-5.264626313532147e-11,0.0024437529529880934,76.19677500574697,21.09248535120159,0.14937142727350028,75.9218882679041,21.463669412784284,0.14900266482700034,-1.5014368779338925e-11
B1S.381,5818,Sbend,32561.292480820153,21.231791538027,1.0369587549741155e-09,-2.3383854852454533e-09,-2.746704548579752e-11,0.002439247415317689,17.651115168733266,89.41061718478183,0.08148633526991891,17.611507782981832,89.02335367844015,0.08128684980608103,-8.199516891469697e-12
QD1.119,5820,Quadrupole,32564.492480820154,2.9,1.026536820115876e-09,-2.3382444600106843e-09,2.592558262950639e-11,0.002439247415317689,17.314845928958622,90.99455231804777,0.08066990871021773,17.284202055014493,90.44946105474577,0.08047293597936549,-8.114432080915707e-12
B1L.162,5822,Sbend,32589.22427235818,22.731791538027,1.9718004520830057e-09,-2.338321536399235e-09,5.288162578408338e-11,0.0024344236559642614,89.12327995906514,18.08582873584119,0.1549657727107194,89.02176495339829,17.610749989245832,0.15459258711015528,-1.5536031418598648e-11
QF2.119,5824,Quadrupole,32592.42427235818,2.9,1.9873999694460322e-09,-2.3381807890190245e-09,-5.3036259114423155e-11,0.0024344236559642614,90.55430177190352,17.73587649567708,0.15619157908241196,90.44854635912166,17.283606715865904,0.15581574132858783,-1.5652367422189607e-11
B1L.163,5826,Sbend,32617.156063896207,22.731791538027,9.845407995812128e-10,-2.3380657410143613e-09,-2.6079983776715747e-11,0.002429599989457799,17.6575139306713,89.11844488035715,0.07736624735393499,17.612669653400186,89.02423274612231,0.0771835412780736,-7.680885956559344e-12
QD1.120,5828,Quadrupole,32620.356063896208,2.9,9.74640284032493e-10,-2.3379252715019414e-09,2.461302138417429e-11,0.002429599989457799,17.33784964187073,90.39545363529871,0.07658492751019043,17.285619994447384,90.45132128218036,0.07640477336491312,-7.584182878713063e-12
B1.416,5830,Sbend,32645.087855434238,24.431791538027,1.9349212787567183e-09,-2.3379236324672092e-09,5.358240509928807e-11,0.002424415687007032,89.35325855409003,17.233140466187972,0.1520135543308348,89.02655723388845,17.6135761852391,0.15166059086086872,-1.493045014607907e-11
QF2.120,5832,Quadrupole,32648.28785543424,2.9,1.955463997630684e-09,-2.3377834615819534e-09,-5.050639671628635e-11,0.002424415687007032,90.7823656503197,16.926969160831145,0.1536262119409468,90.45300659640924,17.28636068314062,0.15326947535443244,-1.5086695154059324e-11
SF98.3,5834,Sextupole,32649.98785543424,1.4,1.869810781751696e-09,-2.3377089958638697e-09,-5.050639735212019e-11,0.002424415687007032,82.84416924941439,18.94695372112991,0.14689640427296,82.54520726074632,19.316845227491456,0.14655532112518252,-1.4424642501511212e-11
SF98.4,5836,Sextupole,32651.48785543424,1.4,1.7942344138292444e-09,-2.337643290818502e-09,-5.050639793852334e-11,0.002424415687007032,76.19678852264731,21.092459945333296,0.14095833853108267,75.92336502606973,21.46404750063531,0.14063106739466685,-1.384047839637971e-11
B1S.382,5838,Sbend,32673.019646972265,21.231791538027,9.76015410852904e-10,-2.337500859539432e-09,-2.5328136191823437e-11,0.00241991049697436,17.651133318960476,89.41074252513472,0.0766677642159913,17.611868717508166,89.02510856094477,0.07648901014732372,-7.528762972753254e-12
QD1.121,5840,Quadrupole,32676.219646972266,2.9,9.679300310774372e-10,-2.337360948223157e-09,2.4974433457757843e-11,0.00241991049697436,17.314863402720917,90.99469362213442,0.0760303885158821,17.284556495183217,90.4512579244204,0.07585263435725206,-7.469024625839812e-12
SD99.1,5842,Sextupole,32677.919646972266,1.4,1.0102840756580768e-09,-2.3372866203790954e-09,2.4974434493474624e-11,0.00241991049697436,19.34479995175318,83.1175261757346,0.07935610403966566,19.314861317531367,82.54350689901355,0.0791703032923531,-7.797214978658826e-12
SD99.2,5844,Sextupole,32679.419646972266,1.4,1.0476552931509268e-09,-2.3372210369872763e-09,2.497443560860425e-11,0.00241991049697436,21.492175733520682,76.51838807536849,0.08229055917852232,21.461927741865892,75.92171121872195,0.08209765823304498,-8.086794701633655e-12
B1S.383,5846,Sbend,32700.951438510292,21.231791538027,1.8507431871761515e-09,-2.337230853299843e-09,5.0151813727123866e-11,0.0024154053879313258,89.12329181539333,18.0859028318321,0.14536073680809097,89.02347291801405,17.611158755148743,0.14501655777301253,-1.4317247847082503e-11
QF2.121,5848,Quadrupole,32704.151438510293,2.9,1.8669884489745577e-09,-2.3370912015143864e-09,-4.930828534770177e-11,0.0024154053879313258,90.55430251544223,17.735938509773263,0.1466368741018125,90.45027079414695,17.284003301049655,0.14628928490323534,-1.4447126098358699e-11
B1.417,5850,Sbend,32728.88323004832,24.431791538027,1.0034721907581368e-09,-2.337017690479115e-09,-2.033938080440209e-11,0.0024102213791156062,17.657476669810023,89.11831407219508,0.07882658288598698,17.612969926266604,89.02590718591694,0.0786372870569616,-7.834983489361964e-12
QD1.122,5852,Quadrupole,32732.083230048323,2.9,1.0139118583444676e-09,-2.3368783372971724e-09,3.190924278218679e-11,0.0024102213791156062,17.3378129007429,90.3952995221581,0.07965058193169627,17.28591442308311,90.45299748212983,0.07945869321690044,-7.935481062627601e-12
B1.418,5854,Sbend,32756.815021586353,24.431791538027,2.1542109068795057e-09,-2.3371704571673035e-09,6.087716611725127e-11,0.0024050374775351994,89.35325940590796,17.233071257776007,0.16926383792644958,89.02827418209282,17.613845662487883,0.16885296364016206,-1.7006510864272725e-11
QF2.122,5856,Quadrupole,32760.015021586354,2.9,2.1808702907796806e-09,-2.3370314026295883e-09,-5.5116747202675415e-11,0.0024050374775351994,90.78238019893355,16.92691175917459,0.17136076813127632,90.45476589985925,17.286629395839785,0.17094473879277253,-1.7223248780404842e-11
B1L.164,5858,Sbend,32784.74681312439,22.731791538027,1.1266311460145229e-09,-2.3372628277229524e-09,-2.816210955214126e-11,0.0024002143766203403,17.651163303581686,89.41088648843646,0.08853934169914436,17.6122466358496,89.02691086937135,0.0883263155949777,-8.91910852763916e-12
QD1.123,5860,Quadrupole,32787.94681312439,2.9,1.1208308574960261e-09,-2.337124051066764e-09,3.000198096469022e-11,0.0024002143766203403,17.314892856736428,90.99486573151421,0.0880864313304476,17.284928177086822,90.45311480765585,0.08787503591608917,-8.873485601656557e-12
SD99.3,5862,Sextupole,32789.64681312441,1.4,1.1717121001848446e-09,-2.337050326019657e-09,3.0001982356085453e-11,0.0024002143766203403,19.344831376411108,83.11769538713615,0.09208671714954537,19.315275255595562,82.54521464099662,0.09186598018674862,-9.276457441563719e-12
SD99.4,5864,Sextupole,32791.14681312442,1.4,1.216607316589884e-09,-2.336985274507504e-09,3.0001983858128186e-11,0.0024002143766203403,21.49220850586877,76.51855417294419,0.09561638146406247,21.462385544943423,75.92329354432331,0.09538740159919402,-9.632020829572418e-12
B1S.384,5866,Sbend,32812.67860466245,21.231791538027,2.1276922342050586e-09,-2.3374369106932136e-09,5.517844049441448e-11,0.002395709621640925,89.12330183612814,18.08597607719945,0.16723042230417015,89.0252402190565,17.611579070212684,0.1668342697844014,-1.680962075941263e-11
QF2.123,5868,Quadrupole,32815.87860466245,2.9,2.13869694181244e-09,-2.3372983935800553e-09,-5.893866679112324e-11,0.002395709621640925,90.55430209390474,17.735999769157836,0.1680950415019143,90.45205504466006,17.284411658004537,0.16769714644349315,-1.6888768507839258e-11
SF99.1,5870,Sextupole,32817.57860466247,1.4,2.0387406737851324e-09,-2.3372248064074484e-09,-5.893866771792231e-11,0.002395709621640925,82.63938476165254,19.78776710819229,0.16023861077463844,82.54454647939806,19.314817413665004,0.1598595221367717,-1.6095196552042198e-11
SF99.2,5872,Sextupole,32819.07860466248,1.4,1.950543965291537e-09,-2.337159876549266e-09,-5.893866856781745e-11,0.002395709621640925,76.01166569703399,21.948137909621913,0.15330646579348348,75.92294519773918,21.461996805073614,0.15294397127968906,-1.539498600290182e-11
B1S.385,5874,Sbend,32840.61039620051,21.231791538027,9.511567540532173e-10,-2.337145588171552e-09,-3.376196832502834e-11,0.0023912049476374625,17.65746771904119,89.1181815141124,0.07474633810539902,17.6132949411239,89.02754783066355,0.07457288933548394,-7.417459848375538e-12
QD1.124,5876,Quadrupole,32843.81039620051,2.9,9.134108577636855e-10,-2.3370073305803188e-09,1.4411580268245547e-11,0.0023912049476374625,17.337802784504085,90.39513630368202,0.07177570408914825,17.286231493091712,90.45463739930553,0.07160996867979913,-7.094047150885072e-12
B1.419,5878,Sbend,32868.542187738545,24.431791538027,1.6220008426659493e-09,-2.336573601269265e-09,4.33785321741282e-11,0.0023860214394127006,89.35322631157491,17.233000186672083,0.1274201627907579,89.02993974340241,17.614103289508453,0.12713136179819254,-1.2397063437656966e-11
QF2.124,5880,Quadrupole,32871.74218773856,2.9,1.634462189460929e-09,-2.336435642276483e-09,-4.373435846096665e-11,0.0023860214394127006,90.78235000849696,16.926853172668853,0.12839745551292162,90.45646208686648,17.286886636846447,0.1281064492933,-1.2487193851359351e-11
B1.420,5882,Sbend,32896.47397927658,24.431791538027,9.084226947064789e-10,-2.3359945089396206e-09,-1.47677021291134e-11,0.002380838038405131,17.651160098467695,89.41104807721342,0.07135572685722638,17.61258646663223,89.02869227415623,0.07119254909564413,-6.971327974527458e-12
QD1.125,5884,Quadrupole,32899.67397927659,2.9,9.298620782849203e-10,-2.335856848581319e-09,3.287027298696506e-11,0.002380838038405131,17.314892420001847,90.99505689979664,0.07303958010719906,17.2852642031101,90.45495245550137,0.07287187849772458,-7.151411758252935e-12
B1.421,5886,Sbend,32924.40577081462,24.431791538027,2.093883240406047e-09,-2.335987403512263e-09,6.183599171938315e-11,0.0023756547446108726,89.12332107784552,18.085981266396125,0.1644796973700606,89.0270385467172,17.611936003939995,0.1640962590469879,-1.6271116330917983e-11
QF2.125,5888,Quadrupole,32927.60577081463,2.9,2.1280510188721003e-09,-2.3358500417894135e-09,-5.1147463001175025e-11,0.0023756547446108726,90.55433339104965,17.7359966323945,0.1671654435639103,90.45388961805288,17.284761710164293,0.16677530217732023,-1.6549221159046498e-11
SF99.3,5890,Sextupole,32929.30577081464,1.4,2.0413064063511237e-09,-2.335777068437282e-09,-5.1147463925307196e-11,0.0023756547446108726,82.6394171696212,19.787759749242287,0.16035232811453556,82.54622448428812,19.315208243942795,0.15997789487225147,-1.588142448229752e-11
SF99.4,5892,Sextupole,32930.805770814644,1.4,1.964767040947904e-09,-2.3357126801854013e-09,-5.114746478260463e-11,0.0023756547446108726,76.01169886933499,21.948126538123436,0.15434075543704862,75.92449194334606,21.46243068534716,0.153980182545959,-1.5292192120544396e-11
